date	open	close	pct_change	volume	daily_vwap	rolling_vwap_10d	high_fidelity
2026-06-08	29.8400	28.9900		989400	29.7212	29.7212	True
2026-06-09	29.2700	27.6800	-4.5188	1865300	28.4893	28.9082	True
2026-06-10	27.4000	27.6200	-0.2168	1348200	27.3807	28.4432	True
2026-06-11	28.9300	33.7200	22.0854	2913100	32.0802	29.8672	True
2026-06-12	33.3900	27.6900	-17.8826	3036600	28.4225	29.4091	True
2026-06-15	27.9300	30.5000	10.1481	2120000	29.3776	29.4037	True
2026-06-16	29.7300	32.4900	6.5246	1869400	30.7156	29.5462	True
2026-06-17	32.5700	30.3000	-6.7405	1578100	32.1514	29.8157	True
2026-06-18	31.5000	30.8000	1.6502	4190000	28.7899	29.7083	True
2026-06-22	30.4900	28.9250	-6.0877	1241007	28.4641	29.6161	True
