timestamp_et	close	running_vwap	volume
2026-04-15T09:30:00-04:00	37.3382	36.4627	121966
2026-04-15T09:31:00-04:00	37.6050	36.9232	93318
2026-04-15T09:32:00-04:00	38.1900	37.5004	182834
2026-04-15T09:33:00-04:00	37.5100	37.5185	66763
2026-04-15T09:34:00-04:00	36.8000	37.4846	25593
2026-04-15T09:35:00-04:00	36.7700	37.3760	81538
2026-04-15T09:36:00-04:00	37.5500	37.3606	52685
2026-04-15T09:37:00-04:00	37.3400	37.3705	41820
2026-04-15T09:38:00-04:00	37.8700	37.3765	16770
2026-04-15T09:39:00-04:00	37.8050	37.3850	15004
2026-04-15T09:40:00-04:00	37.5050	37.3876	16482
2026-04-15T09:41:00-04:00	37.3100	37.3856	14107
2026-04-15T09:42:00-04:00	37.1700	37.3840	7689
2026-04-15T09:43:00-04:00	37.0020	37.3704	25434
2026-04-15T09:44:00-04:00	36.1750	37.3088	50788
2026-04-15T09:45:00-04:00	35.1700	37.1968	53648
2026-04-15T09:46:00-04:00	35.6681	37.1259	35706
2026-04-15T09:47:00-04:00	36.1500	37.0389	74564
2026-04-15T09:48:00-04:00	35.5600	37.0142	16773
2026-04-15T09:49:00-04:00	35.9500	36.9939	17854
2026-04-15T09:50:00-04:00	36.0900	36.9733	23024
2026-04-15T09:51:00-04:00	36.9150	36.9668	23769
2026-04-15T09:52:00-04:00	36.6280	36.9442	71970
2026-04-15T09:53:00-04:00	36.3300	36.9376	12819
2026-04-15T09:54:00-04:00	36.1400	36.9305	10417
2026-04-15T09:55:00-04:00	36.2750	36.9263	6137
2026-04-15T09:56:00-04:00	36.5400	36.9245	6079
2026-04-15T09:57:00-04:00	36.8700	36.9236	8547
2026-04-15T09:58:00-04:00	36.9218	36.9234	13210
2026-04-15T09:59:00-04:00	36.9200	36.9239	24890
2026-04-15T10:00:00-04:00	36.9900	36.9243	9706
2026-04-15T10:01:00-04:00	37.2800	36.9272	13839
2026-04-15T10:02:00-04:00	36.9900	36.9287	15039
2026-04-15T10:03:00-04:00	36.5593	36.9252	18494
2026-04-15T10:04:00-04:00	36.5512	36.9236	6805
2026-04-15T10:05:00-04:00	37.0000	36.9236	21235
2026-04-15T10:06:00-04:00	37.1200	36.9243	4833
2026-04-15T10:07:00-04:00	37.3850	36.9349	33735
2026-04-15T10:08:00-04:00	37.3200	36.9466	40732
2026-04-15T10:09:00-04:00	36.7500	36.9465	11297
2026-04-15T10:10:00-04:00	36.7450	36.9457	4763
2026-04-15T10:11:00-04:00	36.7700	36.9456	653
2026-04-15T10:12:00-04:00	36.9100	36.9453	9211
2026-04-15T10:13:00-04:00	36.9000	36.9453	500
2026-04-15T10:14:00-04:00	36.5750	36.9373	44731
2026-04-15T10:15:00-04:00	36.5200	36.9355	6458
2026-04-15T10:16:00-04:00	36.6600	36.9350	2354
2026-04-15T10:17:00-04:00	36.5200	36.9347	955
2026-04-15T10:18:00-04:00	36.3501	36.9340	2116
2026-04-15T10:19:00-04:00	36.5000	36.9332	2435
2026-04-15T10:20:00-04:00	36.3000	36.9284	11928
2026-04-15T10:21:00-04:00	35.3300	36.8665	69963
2026-04-15T10:22:00-04:00	35.8050	36.8393	38259
2026-04-15T10:23:00-04:00	36.3950	36.8359	8490
2026-04-15T10:24:00-04:00	36.4700	36.8318	17133
2026-04-15T10:25:00-04:00	36.5050	36.8309	6127
2026-04-15T10:26:00-04:00	36.6799	36.8299	7554
2026-04-15T10:27:00-04:00	36.5750	36.8293	4063
2026-04-15T10:28:00-04:00	36.6800	36.8291	2335
2026-04-15T10:29:00-04:00	37.2923	36.8304	8979
2026-04-15T10:30:00-04:00	36.5200	36.8301	14294
2026-04-15T10:31:00-04:00	36.6200	36.8299	969
2026-04-15T10:32:00-04:00	36.6100	36.8294	5112
2026-04-15T10:33:00-04:00	36.6200	36.8286	4379
2026-04-15T10:34:00-04:00	36.2601	36.8278	2992
2026-04-15T10:35:00-04:00	36.2603	36.8259	6781
2026-04-15T10:36:00-04:00	36.4557	36.8255	1734
2026-04-15T10:37:00-04:00	36.3400	36.8255	119
2026-04-15T10:38:00-04:00	36.1250	36.8215	10531
2026-04-15T10:39:00-04:00	35.9964	36.8198	3658
2026-04-15T10:40:00-04:00	36.0100	36.8174	4491
2026-04-15T10:41:00-04:00	36.2300	36.8165	2347
2026-04-15T10:42:00-04:00	36.1800	36.8134	8204
2026-04-15T10:43:00-04:00	36.1700	36.8127	1699
2026-04-15T10:44:00-04:00	36.1750	36.8123	1112
2026-04-15T10:45:00-04:00	36.0750	36.8097	6286
2026-04-15T10:46:00-04:00	36.0700	36.8091	1384
2026-04-15T10:47:00-04:00	36.0650	36.8086	1290
2026-04-15T10:48:00-04:00	35.9250	36.8049	7873
2026-04-15T10:49:00-04:00	36.0400	36.8020	5807
2026-04-15T10:50:00-04:00	35.9425	36.8018	417
2026-04-15T10:51:00-04:00	36.1400	36.7944	17088
2026-04-15T10:52:00-04:00	35.7100	36.7928	2794
2026-04-15T10:53:00-04:00	35.6901	36.7896	5273
2026-04-15T10:54:00-04:00	35.0300	36.7577	37534
2026-04-15T10:55:00-04:00	35.1850	36.7316	29221
2026-04-15T10:56:00-04:00	35.2500	36.7173	17639
2026-04-15T10:57:00-04:00	35.2650	36.7118	6969
2026-04-15T10:58:00-04:00	35.4600	36.7017	14471
2026-04-15T10:59:00-04:00	35.4268	36.6933	13214
2026-04-15T11:00:00-04:00	35.6000	36.6888	7798
2026-04-15T11:01:00-04:00	35.4800	36.6834	8636
2026-04-15T11:02:00-04:00	35.4600	36.6744	13404
2026-04-15T11:03:00-04:00	35.4600	36.6733	1777
2026-04-15T11:04:00-04:00	35.7100	36.6704	5348
2026-04-15T11:05:00-04:00	35.7800	36.6675	6056
2026-04-15T11:06:00-04:00	35.6400	36.6663	2340
